,Symbol,Company Name,Industry,Prior Close,% 5 Day Chg_x,% 4 Week Chg_x,% 52 Week Chg,Mkt Cap,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,Thomson Reuters Consensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,% 5 Day Chg_y,% 4 Week Chg_y,% Vs. S&P 500 4 Weeks,% Vs. S&P 500 13 Weeks,% Vs. S&P 500 52 Weeks,Beta,P/E Ratio (TTM)*,PEG Ratio,Price/Sales Ratio,Price/Book Ratio,Price/Cash Flow Ratio,Debt to Capital Ratio,% Return on Equity,% Return on Assets,% EPS Growth CFY*,% EPS Growth NFY*,% Revenue Growth CFY*,% Revenue Growth NFY*,% Dividend Yield,% Dividend Growth 5 Year
294,LULU,Lululemon Athletica Inc,Textiles & Apparel,321.20,-0.0077,0.18,0.07,$37.105B,1,0,0,0,1,0.0,2.3,1,-1,-0.0077,0.18,0.1119,-0.1191,-0.0504,1.11,21.84,1.05639,3.64,9.39,17.07,0.0,0.4242,0.247,0.0102,0.0859,0.057699999999999994,0.0742,0.0,0.0
295,LYB,LyondellBasell Industries NV,Chemicals,57.97,-0.0204,-0.05,-0.42,$18.632B,1,1,0,-1,1,0.0,2.9,0,-1,-0.0204,-0.05,-0.0746,-0.249,-0.473,1.18,21.09,7.14792,0.49,1.53,7.79,47.63,0.0713,0.0254,-0.41090000000000004,0.5225,-0.24,0.0282,0.09449999999999999,0.0489
296,MTB,M&t Bank Corp,Banking Services,184.13,-0.0171,0.07,0.21,$29.556B,0,1,0,1,1,1.0,2.1,1,-1,-0.0171,0.07,0.0177,-0.0285,0.09480000000000001,0.96,12.34,2.23462,3.17,1.13,10.31,0.0,0.09630000000000001,0.0124,0.0874,0.1514,0.034,0.041100000000000005,0.029300000000000003,0.0547
297,MPC,Marathon Petroleum Corp,Oil & Gas,162.33,0.0004,0.16,-0.1,$49.870B,1,0,0,1,1,0.0,2.2,1,-1,0.0004,0.16,0.10220000000000001,0.08410000000000001,-0.1821,1.1,22.8,1.40755,0.36,3.06,6.74,57.27,0.12369999999999999,0.049100000000000005,-0.1293,0.40340000000000004,-0.0886,-0.030899999999999997,0.022400000000000003,0.0981
298,MKTX,Marketaxess Holdings Inc,Investment Banking & Investment Services,217.87,-0.0070999999999999995,-0.01,0.01,$8.171B,0,0,0,1,1,1.0,2.6,1,-1,-0.0070999999999999995,-0.01,-0.0771,0.11349999999999999,-0.1001,-0.2,37.83,2.56446,10.02,6.08,28.13,0.0,0.1625,0.1139,0.024700000000000003,0.14880000000000002,0.061399999999999996,0.0986,0.013999999999999999,0.07730000000000001
299,MAR,Marriott International Inc,Hotels & Entertainment Services,266.10,-0.026000000000000002,0.1,0.12,$72.884B,1,1,0,1,1,1.0,2.5,1,-1,-0.026000000000000002,0.1,0.0426,-0.0355,0.0076,1.09,30.31,5.61204,2.87,0.0,26.5,126.64,0.0,0.09449999999999999,0.0718,0.136,0.046,0.059800000000000006,0.0101,0.054299999999999994
300,MMC,Marsh & McLennan Companies Inc,Insurance,231.53,-0.0013,0.04,0.1,$114.081B,0,0,1,-1,0,-1.0,2.9,0,-1,-0.0013,0.04,-0.0206,-0.0058,-0.0023,0.38,28.4,3.13314,4.55,8.11,23.33,59.0,0.30510000000000004,0.0785,0.0875,0.0867,0.1017,0.057300000000000004,0.0141,0.1188
301,MLM,Martin Marietta Materials Inc,Construction Materials,567.49,-0.0012,0.11,-0.02,$34.211B,0,0,0,1,1,0.0,2.1,1,0,-0.0012,0.11,0.0556,0.16399999999999998,-0.1222,0.67,32.67,1.95062,5.15,3.77,20.56,37.34,0.1188,0.06280000000000001,-0.4215,0.1691,0.0796,0.07629999999999999,0.005600000000000001,0.0824
302,MAS,Masco Corp,Homebuilding & Construction Supplies,63.49,-0.048600000000000004,0.04,-0.09,$13.393B,1,1,0,0,0,0.0,2.5,1,-1,-0.048600000000000004,0.04,-0.0139,-0.16079999999999997,-0.1769,0.97,17.37,1.45988,1.74,0.0,13.53,100.2,0.0,0.16140000000000002,-0.1317,0.1461,-0.0288,0.0405,0.0195,0.1857
303,MA,Mastercard Inc,Software & IT Services,574.55,-0.0202,0.06,0.26,$517.821B,0,1,1,1,1,1.0,2.0,1,-1,-0.0202,0.06,-0.0002,0.0245,0.1408,0.78,40.29,2.38787,17.95,78.38,37.0,73.74,1.8891999999999998,0.28859999999999997,0.0911,0.16699999999999998,0.133,0.1197,0.0053,0.1454
304,MTCH,Match Group Inc,Software & IT Services,30.32,0.013000000000000001,-0.02,0.0,$7.435B,0,0,1,0,0,0.0,2.6,1,0,0.013000000000000001,-0.02,-0.042300000000000004,-0.061200000000000004,-0.0761,0.85,15.04,0,2.15,0.0,10.97,105.63,0.0,0.1316,0.0495,0.2028,-0.008,0.0412,0.025099999999999997,0.0
305,MKC,McCormick & Company Inc,Food & Tobacco,71.80,-0.0349,-0.05,-0.01,$18.131B,0,0,0,-1,0,0.0,2.5,1,-1,-0.0349,-0.05,-0.11320000000000001,-0.12789999999999999,-0.1093,0.36,24.67,4.04394,2.86,3.55,20.67,44.15,0.14730000000000001,0.0554,0.0339,0.0852,0.013300000000000001,0.0351,0.025099999999999997,0.0806
306,MCD,McDonald's Corp,Hotels & Entertainment Services,314.95,-0.0195,-0.01,0.22,$225.200B,0,1,1,1,1,0.0,2.2,1,-1,-0.0195,-0.01,-0.0596,0.0194,0.0931,0.22,27.78,4.46053,8.76,0.0,21.93,109.74,0.0,0.14859999999999998,0.048600000000000004,0.08220000000000001,0.0171,0.0547,0.0225,0.0747
307,MCK,McKesson Corp,Pharmaceuticals,720.38,-0.0083,0.03,0.27,$90.128B,1,1,1,1,1,1.0,1.9,1,-1,-0.0083,0.03,-0.0435,0.1553,0.1509,0.16,27.91,3.86718,0.25,0.0,21.89,142.78,0.0,0.048799999999999996,0.1283,0.1215,0.1307,0.0787,0.0039000000000000003,0.107
308,MDT,Medtronic PLC,Healthcare Equipment & Supplies,81.18,-0.0666,-0.04,-0.01,$104.117B,0,1,1,-1,1,0.0,2.4,1,-1,-0.0666,-0.04,-0.0989,-0.0977,-0.1162,0.47,22.44,2.94317,3.1,2.17,13.79,37.14,0.0949,0.0516,0.0109,0.0793,0.052300000000000006,0.053200000000000004,0.035,0.0533
309,MRK,Merck & Co Inc,Pharmaceuticals,77.59,0.004699999999999999,-0.03,-0.41,$194.831B,0,1,1,-1,0,0.0,2.2,1,-1,0.004699999999999999,-0.03,-0.1398,-0.1465,-0.4632,0.34,11.29,1.13509,3.05,4.04,8.81,41.86,0.3931,0.15789999999999998,0.1634,0.0978,0.013999999999999999,0.0576,0.0418,0.0666
310,META,Meta Platforms Inc,Software & IT Services,642.32,0.003,0.19,0.37,$1.395T,0,1,1,1,1,1.0,1.8,1,-1,0.003,0.19,0.08789999999999999,-0.0175,0.2032,1.43,24.56,2.15445,9.48,8.76,19.2,13.48,0.4069,0.2706,0.0679,0.1052,0.1356,0.1401,0.0033,0.0
311,MET,Metlife Inc,Insurance,79.03,-0.022799999999999997,0.02,0.08,$53.053B,0,1,1,0,1,1.0,2.1,1,-1,-0.022799999999999997,0.02,-0.0288,-0.0331,-0.024,1.13,12.87,1.89098,0.72,1.94,0.0,40.93,0.1537,0.0066,0.1258,0.1292,0.0285,0.0319,0.0287,0.0437
312,MTD,Mettler-Toledo International Inc,Office Equipment,"1,162.84",0.0032,0.06,-0.23,$24.167B,0,0,1,0,0,0.0,2.6,1,0,0.0032,0.06,0.025099999999999997,-0.1065,-0.2959,1.1,29.0,2.5778,6.31,0.0,24.88,109.62,0.0,0.2606,0.0092,0.1073,0.013500000000000002,0.046,0.0,0.0
313,MGM,MGM Resorts International,Hotels & Entertainment Services,31.99,-0.0499,0.0,-0.19,$8.706B,1,1,-1,1,0,1.0,2.0,1,-1,-0.0499,0.0,-0.0553,-0.0943,-0.2785,1.4,14.33,0.45475,0.51,3.14,4.67,64.97,0.2138,0.0236,-0.16219999999999998,0.1521,-0.0046,0.0161,0.0,0.0
314,MCHP,Microchip Technology Inc,Semiconductors & Semiconductor Equipment ,58.68,-0.031200000000000002,0.23,-0.41,$31.652B,0,1,-1,1,0,1.0,2.1,1,-1,-0.031200000000000002,0.23,0.2,-0.0192,-0.46490000000000004,2.26,0.0,0,7.19,4.47,42.35,44.3,-0.0004,0.0,0.0305,0.8443999999999999,0.0363,0.21719999999999998,0.031,0.1991
315,MU,Micron Technology Inc,Semiconductors & Semiconductor Equipment ,96.38,-0.023,0.22,-0.25,$107.712B,0,1,0,1,0,1.0,1.9,1,-1,-0.023,0.22,0.1773,0.0398,-0.3332,2.16,23.3,0,3.44,2.22,8.46,22.79,0.10099999999999999,0.0674,4.3769,0.5579,0.40979999999999994,0.25429999999999997,0.0048,0.0
316,MSFT,Microsoft Corp,Software & IT Services,460.69,0.004,0.17,0.07,$3.424T,1,1,1,1,1,1.0,1.8,1,-1,0.004,0.17,0.09789999999999999,0.16440000000000002,-0.0406,0.94,35.6,2.45541,12.68,10.64,27.18,20.32,0.3361,0.18460000000000001,0.1322,0.12869999999999998,0.1387,0.1346,0.0072,0.1076
317,MAA,Mid-America Apartment Communities Inc,Residential & Commercial REITs,154.23,-0.0441,-0.03,0.16,$18.054B,0,0,0,-1,1,-1.0,2.4,1,-1,-0.0441,-0.03,-0.08039999999999999,-0.0584,0.0373,0.5,32.1,2.97179,8.22,3.02,15.43,45.02,0.0931,0.049699999999999994,-0.12029999999999999,-0.0253,0.0139,0.039,0.0393,0.0859
318,MRNA,Moderna Inc,Biotechnology & Medical Research,26.76,0.013999999999999999,-0.02,-0.84,$10.349B,-1,0,-1,0,0,0.0,3.0,0,-1,0.013999999999999999,-0.02,-0.0967,-0.1913,-0.8561,1.18,0.0,0,3.26,1.03,0.0,0.62,-0.2934,-0.2281,-0.09050000000000001,0.2441,-0.35259999999999997,0.09880000000000001,0.0,0.0
319,MHK,Mohawk Industries Inc,Household Goods,104.59,-0.0276,-0.06,-0.12,$6.539B,1,0,0,0,0,0.0,2.3,1,-1,-0.0276,-0.06,-0.08289999999999999,-0.1144,-0.1953,1.02,13.67,-5.25704,0.61,0.83,5.84,23.28,0.0626,0.036000000000000004,-0.0557,0.1725,-0.013500000000000002,0.030299999999999997,0.0,0.0
320,MOH,Molina Healthcare Inc,Healthcare Providers & Services,307.77,-0.054000000000000006,-0.01,-0.09,$16.681B,1,0,1,-1,1,0.0,2.7,1,-1,-0.054000000000000006,-0.01,-0.09630000000000001,0.0116,-0.1699,0.12,14.87,4.30915,0.4,3.86,12.22,46.63,0.2672,0.0737,0.08039999999999999,0.15689999999999998,0.0876,0.0786,0.0,0.0
321,TAP,Molson Coors Beverage Co,Beverages,54.19,-0.042699999999999995,-0.07,0.01,$10.287B,1,0,1,-1,0,0.0,2.7,1,-1,-0.042699999999999995,-0.07,-0.1081,-0.1039,-0.0926,0.31,10.9,-1.66849,0.92,0.84,5.66,31.68,0.079,0.0412,0.011699999999999999,0.059699999999999996,-0.014499999999999999,0.009000000000000001,0.0347,-0.0213
322,MDLZ,Mondelez International Inc,Food & Tobacco,66.90,0.018000000000000002,0.0,-0.05,$86.623B,0,0,1,-1,1,0.0,2.3,1,-1,0.018000000000000002,0.0,-0.043,0.0213,-0.1225,0.08,24.87,4.3968,2.38,3.36,19.51,43.07,0.13269999999999998,0.042800000000000005,-0.1012,0.0993,0.051100000000000007,0.042300000000000004,0.0281,0.1043
323,MPWR,Monolithic Power Systems Inc,Semiconductors & Semiconductor Equipment ,685.52,-0.024,0.16,-0.1,$32.823B,0,0,0,1,0,1.0,2.1,1,-1,-0.024,0.16,0.09720000000000001,0.058499999999999996,-0.18489999999999998,2.32,18.2,0.72796,13.75,10.05,17.58,0.0,0.6795,0.5726,0.2004,0.1805,0.2047,0.1501,0.0091,0.2593
324,MNST,Monster Beverage Corp,Beverages,64.24,0.0213,0.07,0.19,$62.650B,0,1,1,1,1,1.0,2.4,1,-1,0.0213,0.07,0.0182,0.23929999999999998,0.092,0.37,42.41,3.59501,8.41,9.61,39.28,3.08,0.2,0.1648,0.1481,0.11289999999999999,0.059699999999999996,0.0797,0.0,0.0
325,MCO,Moody's Corp,Professional & Commercial Services  ,481.24,-0.022099999999999998,0.07,0.16,$86.575B,1,1,0,1,0,1.0,2.3,1,-1,-0.022099999999999998,0.07,0.011000000000000001,-0.035699999999999996,0.05,1.12,41.34,3.59513,11.98,23.4,33.78,63.88,0.5822999999999999,0.1408,0.0962,0.13019999999999998,0.0458,0.0816,0.0078000000000000005,0.11199999999999999
326,MS,Morgan Stanley,Investment Banking & Investment Services,129.21,-0.0125,0.09,0.28,$207.294B,0,1,0,1,0,1.0,2.6,1,-1,-0.0125,0.09,0.0441,0.0027,0.1696,1.38,15.16,2.02473,1.88,2.14,10.98,88.06,0.146,0.011399999999999999,0.0906,0.075,0.0635,0.0403,0.0286,0.2225
327,MOS,Mosaic Co,Chemicals,36.05,0.019799999999999998,0.21,0.13,$11.426B,0,0,0,1,0,0.0,2.3,1,-1,0.019799999999999998,0.21,0.1191,0.42119999999999996,0.0424,0.82,31.09,-4.94524,1.03,0.97,8.25,27.84,0.030899999999999997,0.015600000000000001,0.44439999999999996,-0.0524,0.1671,-0.0191,0.024399999999999998,0.3685
328,MSI,Motorola Solutions Inc,Communications & Networking,420.44,-0.011399999999999999,-0.01,0.16,$70.178B,1,1,1,1,0,1.0,1.8,1,-1,-0.011399999999999999,-0.01,-0.09390000000000001,-0.0085,0.033,0.56,35.07,3.42981,6.4,42.76,29.41,78.34,1.8927,0.1478,0.0629,0.0823,0.0592,0.0533,0.0104,0.11449999999999999
329,MSCI,Msci Inc,Professional & Commercial Services  ,566.59,-0.0106,0.06,0.15,$43.838B,1,1,1,1,1,1.0,2.3,1,-1,-0.0106,0.06,-0.0155,-0.0252,0.0296,0.87,38.96,2.51368,15.0,0.0,32.99,126.71,0.0,0.21100000000000002,0.10460000000000001,0.1173,0.07629999999999999,0.0823,0.0127,0.20489999999999997
330,NDAQ,Nasdaq Inc,Investment Banking & Investment Services,83.06,0.0134,0.09,0.32,$47.687B,0,1,1,1,0,1.0,2.1,1,-1,0.0134,0.09,0.0271,0.0501,0.1957,0.93,37.67,5.27398,6.1,4.13,25.2,44.66,0.1143,0.04190000000000001,0.1348,0.1125,0.0849,0.0696,0.013000000000000001,0.08800000000000001
331,NTAP,NetApp Inc,"Computers, Phones & Household Electronics",100.37,-0.011399999999999999,0.13,-0.13,$20.416B,1,1,0,1,0,1.0,2.6,1,-1,-0.011399999999999999,0.13,0.0728,-0.17679999999999998,-0.2227,1.24,18.6,2.36579,3.14,20.48,14.68,66.71,1.1433,0.12390000000000001,0.1161,0.0707,0.0475,0.0449,0.0207,0.0739
332,NFLX,Netflix Inc,Software & IT Services,"1,211.57",0.0167,0.08,0.87,$515.745B,1,1,1,1,1,1.0,2.0,1,-1,0.0167,0.08,0.0108,0.2468,0.6781999999999999,0.95,57.25,1.44087,12.83,21.46,20.59,38.46,0.40840000000000004,0.1837,0.2849,0.21230000000000002,0.1399,0.1216,0.0,0.0
333,NEM,Newmont Corporation,Metals & Mining,52.71,0.0349,-0.05,0.28,$58.666B,-1,1,0,1,0,1.0,2.0,1,-1,0.0349,-0.05,-0.0653,0.2348,0.12480000000000001,0.55,11.98,0.55478,2.98,1.89,7.98,20.26,0.16649999999999998,0.0872,0.2615,0.025099999999999997,0.023399999999999997,-0.0091,0.019,0.12300000000000001
334,NWSA,News Corp,Media & Publishing,28.25,-0.0028000000000000004,0.03,0.07,$10.656B,1,0,0,1,1,1.0,1.9,1,-1,-0.0028000000000000004,0.03,-0.0218,0.0018,-0.0536,0.78,33.72,3.10859,1.79,1.95,13.6,17.79,0.0588,0.0379,0.2857,0.15560000000000002,-0.138,0.0034000000000000002,0.0070999999999999995,0.0
335,NEE,NextEra Energy Inc,Electrical Utilities & IPPs,68.04,-0.0788,0.01,-0.11,$139.960B,0,1,1,1,1,1.0,2.1,1,-1,-0.0788,0.01,-0.0499,-0.04,-0.20440000000000003,0.41,25.44,3.18422,5.54,2.81,13.77,59.77,0.1119,0.0226,0.07,0.08449999999999999,0.1387,0.0941,0.0333,0.1051
336,NKE,Nike Inc,Textiles & Apparel,62.83,0.0121,0.05,-0.33,$74.020B,0,0,0,0,0,0.0,2.4,1,-1,0.0121,0.05,0.0254,-0.2268,-0.3865,0.96,20.91,1.24592,1.94,6.63,17.41,39.01,0.3193,0.12,-0.4582,-0.0935,-0.10640000000000001,-0.014499999999999999,0.0255,0.1107
337,NI,NiSource Inc,Multiline Utilities,39.28,-0.016,-0.03,0.37,$18.489B,0,1,0,-1,0,0.0,1.8,1,-1,-0.016,-0.03,-0.0713,-0.0084,0.25489999999999996,0.44,21.16,5.04274,3.12,2.08,9.1,57.63,0.10339999999999999,0.0311,0.06860000000000001,0.07490000000000001,0.08810000000000001,0.051699999999999996,0.0285,0.0579
338,NDSN,Nordson Corp,"Machinery, Equipment & Components",198.01,-0.0315,0.03,-0.18,$11.269B,0,0,0,0,0,0.0,2.5,1,-1,-0.0315,0.03,-0.0149,-0.0737,-0.2545,1.08,25.21,1.52817,4.22,3.92,19.03,43.37,0.16149999999999998,0.0814,0.0123,0.0863,0.026600000000000002,0.048799999999999996,0.0158,0.14550000000000002
339,NSC,Norfolk Southern Corp,Freight & Logistics Services,244.79,0.0042,0.06,0.06,$55.186B,0,0,0,1,-1,0.0,2.3,1,-1,0.0042,0.06,0.0292,0.0044,-0.0334,0.79,16.72,1.62666,4.56,3.8,11.79,54.26,0.2452,0.07730000000000001,0.0667,0.1313,0.0171,0.0438,0.022099999999999998,0.08449999999999999
340,NTRS,Northern Trust Corp,Investment Banking & Investment Services,108.95,0.0089,0.15,0.28,$21.195B,1,0,0,1,-1,0.0,3.0,0,-1,0.0089,0.15,0.08789999999999999,-0.010700000000000001,0.17149999999999999,1.1,10.17,2.14849,1.41,1.77,7.3,91.95,0.18510000000000001,0.0138,0.028399999999999998,0.0716,0.032,0.0374,0.0275,0.028999999999999998
341,NOC,Northrop Grumman Corp,Aerospace & Defense,475.47,0.0092,0.02,0.01,$68.433B,0,1,1,-1,1,0.0,2.3,1,-1,0.0092,0.02,-0.0738,0.037200000000000004,-0.0868,0.09,18.75,2.44668,1.7,4.57,13.37,49.64,0.2541,0.0771,-0.0334,0.13720000000000002,0.0264,0.0472,0.0194,0.09300000000000001
342,NCLH,Norwegian Cruise Line Holdings Ltd,Hotels & Entertainment Services,18.09,-0.0434,0.02,0.12,$8.083B,1,1,-1,0,0,0.0,2.0,1,-1,-0.0434,0.02,-0.0226,-0.2601,0.0129,1.72,11.03,1.81361,0.86,5.66,4.41,90.81,0.9587,0.0414,0.1209,0.2108,0.0649,0.09699999999999999,0.0,0.0
343,NRG,NRG Energy Inc,Electrical Utilities & IPPs,156.91,-0.0269,0.46,0.92,$30.677B,0,0,0,1,0,0.0,2.2,1,-1,-0.0269,0.46,0.3453,0.5404,0.6345000000000001,1.9,25.34,0,1.05,14.49,12.6,79.56,0.5434,0.0541,0.1521,0.1007,0.11779999999999999,0.0287,0.011200000000000002,0.685
344,NUE,Nucor Corp,Metals & Mining,109.38,-0.0556,-0.04,-0.35,$25.240B,0,1,0,0,1,0.0,2.3,1,-1,-0.0556,-0.04,-0.1352,-0.1916,-0.4279,1.21,19.3,-5.82085,0.83,1.27,7.93,27.18,0.0654,0.0462,-0.131,0.40979999999999994,0.0507,0.044000000000000004,0.020099999999999996,0.061900000000000004
345,NVDA,NVIDIA Corp,Semiconductors & Semiconductor Equipment ,135.50,-0.0005,0.25,0.28,$3.306T,0,1,1,1,1,1.0,1.8,1,-1,-0.0005,0.25,0.1672,0.0761,0.1401,1.94,46.1,3.68771,25.32,41.81,44.21,9.64,1.1918,0.8220000000000001,0.48829999999999996,0.2562,0.5257999999999999,0.2487,0.0003,0.16269999999999998
346,NVR,NVR Inc,Homebuilding & Construction Supplies,"7,210.65",-0.0141,-0.01,-0.04,$21.084B,1,0,0,1,0,1.0,2.9,1,-1,-0.0141,-0.01,-0.0481,-0.011399999999999999,-0.129,0.46,14.84,1.37419,1.96,5.37,13.12,18.72,0.3825,0.2493,-0.1757,0.0711,-0.0603,0.0014000000000000002,0.0,0.0
347,NXPI,NXP Semiconductors NV,Semiconductors & Semiconductor Equipment ,198.90,-0.0545,0.02,-0.28,$50.248B,1,1,0,0,1,0.0,2.0,1,-1,-0.0545,0.02,0.022799999999999997,-0.12480000000000001,-0.35710000000000003,1.77,21.66,2.25784,4.08,5.4,15.19,54.79,0.2602,0.09939999999999999,-0.1253,0.1895,-0.0565,0.09,0.0204,0.26539999999999997
348,ORLY,O'Reilly Automotive Inc,Other Specialty Retailers,"1,361.38",-0.0233,0.01,0.4,$77.584B,0,0,0,-1,1,-1.0,2.1,1,-1,-0.0233,0.01,-0.0863,0.0167,0.2357,0.23,33.36,2.23914,4.6,0.0,27.2,131.61,0.0,0.1612,0.0794,0.1249,0.0553,0.0639,0.0,0.0
349,OXY,Occidental Petroleum Corp,Oil & Gas,41.62,-0.0163,0.02,-0.34,$40.960B,0,0,0,-1,1,0.0,2.7,0,-1,-0.0163,0.02,-0.031400000000000004,-0.1439,-0.3981,1.1,16.84,-0.83476,1.49,1.48,4.08,42.17,0.09849999999999999,0.0394,-0.289,0.2764,-0.0168,0.0453,0.0231,-0.22460000000000002
350,ODFL,Old Dominion Freight Line Inc,Freight & Logistics Services,164.21,-0.0431,0.03,-0.05,$34.702B,0,0,0,0,0,0.0,2.7,0,-1,-0.0431,0.03,0.0305,-0.0819,-0.15,1.1,30.78,4.07867,6.06,8.22,23.17,1.4,0.2659,0.2061,-0.0602,0.16699999999999998,-0.0217,0.0837,0.0068000000000000005,0.35619999999999996
351,OMC,Omnicom Group Inc,Media & Publishing,74.25,-0.0352,-0.04,-0.22,$14.487B,1,0,0,0,0,0.0,2.3,1,-1,-0.0352,-0.04,-0.0808,-0.1097,-0.3006,0.75,10.15,2.25508,0.92,3.31,8.16,53.33,0.365,0.0554,0.037200000000000004,0.058600000000000006,0.024,0.0311,0.0377,0.0189
352,ON,ON Semiconductor Corp,Semiconductors & Semiconductor Equipment ,43.40,-0.01,0.06,-0.41,$18.136B,1,0,-1,0,0,0.0,2.4,1,-1,-0.01,0.06,0.048799999999999996,-0.1479,-0.4642,1.98,30.09,27.11223,2.72,2.26,14.04,29.51,0.0785,0.047599999999999996,-0.4322,0.3628,-0.1653,0.094,0.0,0.0
353,OKE,ONEOK Inc,Oil & Gas Related Equipment and Services,81.74,-0.0353,-0.06,0.01,$51.057B,0,0,0,0,1,0.0,2.1,1,-1,-0.0353,-0.06,-0.1263,-0.1416,-0.0943,1.07,15.97,1.02256,2.05,2.39,11.54,59.16,0.1603,0.0582,0.056100000000000004,0.152,0.2838,0.0222,0.0504,0.0233
354,ORCL,Oracle Corp,Software & IT Services,161.91,0.014199999999999999,0.14,0.27,$454.034B,0,1,0,1,0,1.0,2.1,1,-1,0.014199999999999999,0.14,0.08,-0.0339,0.1801,1.48,38.03,3.79041,8.14,27.13,24.96,84.8,1.088,0.0815,0.0755,0.11710000000000001,0.07780000000000001,0.1409,0.0124,0.1605
355,OTIS,Otis Worldwide Corp,"Machinery, Equipment & Components",97.09,-0.0147,0.05,0.0,$38.319B,0,1,0,0,0,0.0,2.9,0,-1,-0.0147,0.05,-0.0392,-0.0241,-0.10859999999999999,0.46,25.46,0,2.7,0.0,21.35,246.15,0.0,0.15410000000000001,0.0,0.0,0.0,0.0,0.0173,0.0
356,PCAR,PACCAR Inc,"Machinery, Equipment & Components",94.97,-0.021,0.02,-0.13,$49.855B,1,0,0,-1,0,0.0,2.9,0,-1,-0.021,0.02,-0.012199999999999999,-0.1039,-0.2225,0.82,14.41,-5.35395,1.54,2.77,11.44,46.49,0.19899999999999998,0.0836,-0.2608,0.2072,-0.1378,0.08439999999999999,0.0139,0.3734
357,PKG,Packaging Corp Of America,Containers & Packaging,193.82,-0.0032,0.02,0.07,$17.405B,0,1,0,0,0,0.0,2.3,1,-1,-0.0032,0.02,-0.0213,-0.0833,-0.0552,0.84,20.27,23.03726,2.04,3.87,12.48,35.56,0.2007,0.0967,0.13269999999999998,0.08789999999999999,0.0555,0.0341,0.0258,0.09609999999999999
358,PLTR,Palantir Technologies Inc,Software & IT Services,123.39,-0.0233,0.13,2.35,$279.220B,0,0,1,1,0,0.0,2.9,0,-1,-0.0233,0.13,-0.0018,0.4127,4.2612,2.14,538.84,0,93.48,53.68,477.88,0.0,0.1241,0.10039999999999999,0.4146,0.2759,0.3608,0.2846,0.0,0.0
359,PANW,Palo Alto Networks Inc,Software & IT Services,187.46,-0.0352,0.06,0.2,$124.998B,0,1,1,1,1,1.0,2.1,1,-1,-0.0352,0.06,-0.056799999999999996,0.0028000000000000004,0.0444,1.24,107.28,7.87954,14.08,17.26,79.44,5.03,0.2116,0.062,0.1514,0.12539999999999998,0.1445,0.1424,0.0,0.0
360,PARA,Paramount Global,Media & Publishing,12.03,0.0212,0.04,0.01,$7.620B,0,-1,0,0,-1,0.0,3.2,-1,-1,0.0212,0.04,-0.0385,0.052000000000000005,-0.0989,0.4,0.0,0,0.3,0.49,0.0,46.15,-0.28559999999999997,-0.10619999999999999,-0.1948,0.1613,-0.028399999999999998,0.0070999999999999995,0.0166,-0.226
361,PH,Parker-Hannifin Corp,"Machinery, Equipment & Components",670.91,-0.0123,0.1,0.25,$85.728B,1,1,0,1,0,1.0,2.0,1,-1,-0.0123,0.1,0.0453,0.026699999999999998,0.1344,1.41,25.82,24.08129,4.33,6.4,19.93,41.16,0.2716,0.11599999999999999,0.049100000000000005,0.0809,-0.0101,0.0424,0.010700000000000001,0.13949999999999999
362,PAYX,Paychex Inc,Professional & Commercial Services  ,158.97,0.0049,0.08,0.24,$57.260B,0,1,0,1,0,1.0,3.1,0,-1,0.0049,0.08,0.0196,0.0588,0.1463,0.6,33.06,3.91709,10.53,13.91,29.99,16.55,0.4425,0.1435,0.055099999999999996,0.0622,0.0467,0.09820000000000001,0.027200000000000002,0.0968
363,PAYC,Paycom Software Inc,Software & IT Services,261.26,0.0051,0.16,0.5,$15.106B,0,0,1,1,0,0.0,2.8,0,-1,0.0051,0.16,0.07339999999999999,0.19940000000000002,0.3713,1.14,37.29,1.39601,7.65,8.52,26.72,0.0,0.24989999999999998,0.08470000000000001,0.09380000000000001,0.1091,0.0786,0.0926,0.005699999999999999,0.0
364,PYPL,PayPal Holdings Inc,Professional & Commercial Services  ,71.48,-0.0116,0.1,0.16,$69.517B,0,1,0,1,0,1.0,2.4,1,-1,-0.0116,0.1,0.012199999999999999,-0.029500000000000002,0.0388,1.2,16.03,0.87192,2.18,3.46,12.51,38.42,0.222,0.0552,0.0946,0.11,0.0285,0.0575,0.0,0.0
365,PNR,Pentair PLC,"Machinery, Equipment & Components",99.73,-0.0108,0.08,0.18,$16.408B,0,0,0,1,-1,1.0,2.0,1,-1,-0.0108,0.08,0.0374,0.0745,0.0797,1.12,25.72,5.24922,4.03,4.51,21.53,33.56,0.1859,0.096,0.0947,0.10339999999999999,0.0115,0.0408,0.01,0.050199999999999995
366,PEP,PepsiCo Inc,Beverages,131.37,-0.0032,-0.04,-0.27,$180.119B,0,0,1,-1,0,0.0,2.8,0,-1,-0.0032,-0.04,-0.0815,-0.15539999999999998,-0.33880000000000005,0.16,19.31,4.55176,1.97,9.81,13.7,72.36,0.5006,0.0933,-0.0331,0.0608,0.0004,0.03,0.0433,0.0704
