,Symbol,Company Name,Industry,Prior Close,% 5 Day Chg_x,% 4 Week Chg_x,% 52 Week Chg,Mkt Cap,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,Thomson Reuters Consensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,% 5 Day Chg_y,% 4 Week Chg_y,% Vs. S&P 500 4 Weeks,% Vs. S&P 500 13 Weeks,% Vs. S&P 500 52 Weeks,Beta,P/E Ratio (TTM)*,PEG Ratio,Price/Sales Ratio,Price/Book Ratio,Price/Cash Flow Ratio,Debt to Capital Ratio,% Return on Equity,% Return on Assets,% EPS Growth CFY*,% EPS Growth NFY*,% Revenue Growth CFY*,% Revenue Growth NFY*,% Dividend Yield,% Dividend Growth 5 Year
74,AEHR,Aehr Test Systems,Semiconductors & Semiconductor Equipment ,9.90,0.0951,0.02,-0.23,$294.733M,0,0,0,1,0,0.0,2.5,1,-1,0.0951,0.02,0.11470000000000001,0.0027,-0.23809999999999998,2.08,12.76,0.63782,4.79,2.37,11.6,0.0,0.2169,0.18489999999999998,-0.8759999999999999,0.2667,-0.0983,0.2253,0.0,0.0
75,ALMU,Aeluma Inc,Semiconductors & Semiconductor Equipment ,14.40,0.11800000000000001,0.46,0.86,$227.448M,0,0,0,0,0,0.0,0.0,0,0,0.11800000000000001,0.46,0.3003,1.306,2.5537,0,0.0,0,62.7,12.64,0.0,0.0,-0.2988,-0.2618,0.0,0.0,0.0,0.0,0.0,0.0
76,AMTX,Aemetis Inc,Renewable Energy,1.76,0.0414,0.24,-0.49,$97.449M,0,0,0,0,0,0.0,2.4,1,0,0.0414,0.24,0.2912,-0.1105,-0.5645,1.07,0.0,0,0.41,0.0,0.0,251.47,0.0,-0.3624,0.35600000000000004,0.8293,0.26789999999999997,0.9103,0.0,0.0
77,AERT,Aeries Technology Inc,Professional & Commercial Services  ,0.62,-0.0466,-0.04,-0.52,$27.635M,0,0,0,0,0,0.0,0.0,0,0,-0.0466,-0.04,-0.1912,0.28600000000000003,-0.6142,0.38,0.41,0,0.39,39.93,1.54,92.14,0.0,0.34009999999999996,0.0,0.0,0.0,0.0,0.0,0.0
78,AVAV,"AeroVironment, Inc.",Aerospace & Defense,178.14,0.1056,0.13,-0.15,$5.027B,0,0,0,1,0,0.0,1.4,1,-1,0.1056,0.13,0.0917,0.18109999999999998,-0.20120000000000002,1.07,152.42,0,10.95,5.84,116.08,2.82,0.0394,0.0317,-0.0067,0.3131,0.09789999999999999,0.2101,0.0,0.0
79,ASLE,AerSale Corp,Aerospace & Defense,6.03,-0.0195,-0.11,-0.23,$282.578M,0,0,0,-1,0,-1.0,2.5,1,-1,-0.0195,-0.11,-0.1979,-0.1349,-0.2807,0.71,0.0,0,0.88,0.7,22.59,24.93,-0.013300000000000001,-0.009399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
80,ATHR,Aether Holdings Inc,Financial Technology (Fintech) & Infrastructure,16.56,0.4852,2.05,0.0,$200.393M,0,0,0,0,0,0.0,0.0,0,0,0.4852,2.05,1.2538,0.0,0.0,0,0.0,0,142.53,0.0,0.0,0.0,0.0,-2.0799000000000003,0.0,0.0,0.0,0.0,0.0,0.0
81,AEMD,Aethlon Medical Inc,Healthcare Equipment & Supplies,0.38,-0.08529999999999999,0.06,-0.03,$5.486M,-1,0,0,0,0,0.0,2.5,1,-1,-0.08529999999999999,0.06,-0.1246,-0.3275,-0.1905,0.05,0.0,0,0.0,1.22,0.0,0.0,-1.6003999999999998,-1.1271,0.8498,0.32880000000000004,0.0,0.0,0.0,0.0
82,AEVA,Aeva Technologies Inc,Communications & Networking,16.13,0.0353,1.15,0.01,$887.521M,-1,0,0,1,0,0.0,2.0,1,-1,0.0353,1.15,1.0693000000000001,3.4322000000000004,3.2375,2.74,0.0,0,85.95,12.88,0.0,0.0,-1.137,-0.8946,0.1705,0.0667,0.9078,1.6521000000000001,0.0,0.0
83,LIDR,Aeye Inc,Electronic Equipment & Parts,0.77,0.0848,0.08,-0.73,$14.809M,-1,0,0,0,0,0.0,3.0,0,0,0.0848,0.08,0.0005,0.218,-0.8018000000000001,1.4,0.0,0,60.2,0.85,0.0,16.58,-1.7088999999999999,-0.8961,0.0,0.0,0.0,0.0,0.0,0.0
84,AFBI,Affinity Bancshares Inc,Banking Services,17.87,-0.0351,0.0,0.09,$112.867M,0,0,0,0,0,0.0,0.0,0,0,-0.0351,0.0,-0.0973,0.0473,0.010700000000000001,0.24,19.82,0,3.56,0.93,16.83,0.0,0.0484,0.0067,0.0,0.0,0.0,0.0,0.0,0.0
85,AFRM,Affirm Holdings Inc,Financial Technology (Fintech) & Infrastructure,51.18,-0.0102,0.02,0.65,$14.424B,0,0,0,1,0,0.0,2.2,1,-1,-0.0102,0.02,-0.0464,-0.1953,0.5268,2.5,0.0,0,6.18,5.74,115.24,71.31,-0.0226,-0.0063,0.0,13.0,0.37079999999999996,0.2289,0.0,0.0
86,AFYA,Afya Ltd,"School, College & University",18.36,-0.0239,0.04,0.02,$828.256M,1,0,0,1,-1,1.0,3.0,0,-1,-0.0239,0.04,-0.0964,0.0692,-0.1027,0.62,13.88,0.29588,2.82,2.21,9.25,41.89,0.1656,0.083,0.0,0.0,0.0,0.0,0.0126,0.0
87,ATPC,Agape ATP Corp,Healthcare Equipment & Supplies,1.83,-0.09849999999999999,0.0,-0.58,$91.509M,0,0,0,0,0,0.0,0.0,0,0,-0.09849999999999999,0.0,-0.2899,0.5866,-0.7053,-0.16,0.0,0,70.77,3.81,0.0,0.55,-0.1775,-0.16670000000000001,0.0,0.0,0.0,0.0,0.0,0.0
88,AGEN,Agenus Inc,Biotechnology & Medical Research,3.55,-0.0633,0.34,-0.69,$97.330M,-1,0,0,0,0,0.0,2.8,0,-1,-0.0633,0.34,0.09300000000000001,0.15539999999999998,-0.7665000000000001,1.27,0.0,0,0.98,0.0,0.0,0.0,0.0,-0.8547,0.6959000000000001,0.0311,0.12240000000000001,-0.047,0.0,0.0
89,AGYS,Agilysys Inc,Software & IT Services,105.46,0.2703,0.39,0.01,$2.955B,0,0,0,1,0,0.0,1.6,1,-1,0.2703,0.39,0.32030000000000003,0.3078,-0.092,1.03,128.01,0,10.72,11.11,94.63,8.28,0.0925,0.0592,0.071,0.259,0.12869999999999998,0.1801,0.0,0.0
90,AGIO,Agios Pharmaceuticals Inc,Biotechnology & Medical Research,30.20,0.0121,0.01,-0.09,$1.749B,0,0,0,0,0,0.0,2.2,1,-1,0.0121,0.01,-0.0254,-0.1369,-0.1411,1.02,2.68,0.0669,47.23,1.19,2.6,0.0,0.6026,0.5538000000000001,0.0,0.0843,0.1991,2.2058,0.0,0.0
91,AGMH,AGM Group Holdings Inc,Software & IT Services,0.07,0.013999999999999999,0.9,-0.93,$1.546M,1,0,0,0,0,0.0,0.0,0,0,0.013999999999999999,0.9,-0.336,-0.8672,-0.9388,-0.07,0.52,0,0.22,0.09,0.0,0.0,0.165,0.0429,0.0,0.0,0.0,0.0,0.0,0.0
92,AGNC,AGNC Investment Corp,Residential & Commercial REITs,8.98,-0.018600000000000002,0.01,-0.08,$9.163B,1,0,1,0,0,0.0,2.2,1,-1,-0.018600000000000002,0.01,-0.0702,-0.14150000000000001,-0.1655,0.68,22.94,0,2.6,1.01,0.0,89.25,0.0435,0.005600000000000001,-0.11699999999999999,-0.0241,72.8671,0.22190000000000001,0.1604,-0.0636
93,API^E15,Agora Inc (ADR),Software & IT Services,3.79,0.0616,0.17,0.45,$1.129B,-1,0,0,0,0,0.0,2.0,1,-1,0.0616,0.17,0.0851,-0.35509999999999997,0.316,0.74,0.0,0,2.66,0.6,0.0,7.51,-0.0726,-0.0571,0.0,0.0,0.0,0.0,0.0,0.0
94,ANSC,Agriculture & Naturl Solutns Acqstn Corp,Holding Companies,10.74,0.0,0.01,0.05,$370.530M,0,0,0,0,0,0.0,0.0,0,0,0.0,0.01,-0.0565,0.0219,-0.0613,0.0,56.17,0,0.0,1.33,0.0,0.24,0.024,0.022799999999999997,0.0,0.0,0.0,0.0,0.0,0.0
95,AGRI,AgriFORCE Growing Systems Ltd,Pharmaceuticals,1.62,0.0872,-0.14,-0.89,$4.643M,0,0,0,0,0,0.0,0.0,0,0,0.0872,-0.14,-0.23929999999999998,0.0934,-0.8815000000000001,1.16,0.0,0,11.26,0.44,0.0,42.02,-1.7063,-0.7981,0.0,0.0,0.0,0.0,0.0,0.0
96,AGFY,Agrify Corp,Food & Tobacco,25.60,-0.0405,0.35,3.73,$49.971M,-1,0,0,0,0,0.0,0.0,0,-1,-0.0405,0.35,0.7664,0.368,4.059200000000001,1.12,0.0,0,6.56,1.86,0.0,28.35,-3.3926999999999996,-0.8314,0.0,0.0,0.0,0.0,0.0,0.0
97,AIFE,Aifeex Nexus Acquisition Corp,Holding Companies,10.10,0.0,0.0,0.0,$89.577M,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.0591,0.0219,0.0,0,0.0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,AIFU,AIFU Inc - ADR,Insurance,2.60,-0.2664,0.38,-0.95,$3.011B,0,0,0,0,0,0.0,0.0,0,0,-0.2664,0.38,0.0709,-0.6431999999999999,-0.9623999999999999,-9.08,2.2,0,0.03,0.42,0.16,4.88,0.19699999999999998,0.0767,0.0,0.0,0.0,0.0,0.0,0.0
99,AFJK,Aimei Health Technology Co Ltd,Holding Companies,11.17,0.0036,0.01,0.08,$68.383M,0,0,0,0,0,0.0,0.0,0,0,0.0036,0.01,-0.049,0.030600000000000002,-0.0291,0.02,49.78,0,0.0,0.58,34.51,1.8,0.0355,0.0345,0.0,0.0,0.0,0.0,0.0,0.0
100,AIMD,Ainos Inc,Biotechnology & Medical Research,0.61,0.1496,-0.13,-0.62,$12.604M,-1,0,0,0,0,0.0,0.0,0,0,0.1496,-0.13,0.08449999999999999,0.067,-0.48700000000000004,0.64,0.0,0,118.67,0.8,0.0,47.77,-0.8287,-0.5288,0.0,0.0,0.0,0.0,0.0,0.0
101,AIRT,Air T Inc,Freight & Logistics Services,17.23,-0.0567,0.15,-0.27,$46.955M,0,0,0,0,0,-0.5,1.0,0,0,-0.0567,0.15,0.001,-0.16390000000000002,-0.39149999999999996,0.12,0.0,0,0.16,9.24,10.3,90.1,-0.1352,0.0046,0.0,0.0,0.0,0.0,0.0,0.0
102,ABNB,Airbnb Inc,Software & IT Services,129.40,-0.0527,0.05,-0.09,$55.849B,0,1,0,1,-1,1.0,2.7,0,-1,-0.0527,0.05,-0.0317,-0.0806,-0.19760000000000003,1.33,32.68,0,7.11,10.24,30.55,20.1,0.3206,0.1024,0.0219,0.1429,0.0828,0.0968,0.0,0.0
103,AIRG,Airgain Inc,Communications & Networking,4.11,-0.0024,0.02,-0.22,$48.473M,0,0,0,0,0,0.0,2.0,1,-1,-0.0024,0.02,-0.039900000000000005,-0.3737,-0.3073,1.0,0.0,0,0.83,1.6,0.0,0.0,-0.2557,-0.175,0.16670000000000001,0.0,-0.0362,0.2354,0.0,0.0
104,AIRJ,AirJoule Technologies Corp,Professional & Commercial Services  ,4.10,-0.0889,-0.17,-0.7,$229.592M,1,0,0,0,0,0.0,2.0,1,0,-0.0889,-0.17,-0.24059999999999998,-0.43670000000000003,-0.7402,0.82,4.8,0,0.0,0.86,5.04,0.0,0.4446,0.0965,0.0,0.0,0.0,0.0,0.0,0.0
105,ANTE,Airnet Technology Inc (ADR),Media & Publishing,0.79,-0.0014000000000000002,0.01,-0.27,$11.288M,0,0,0,0,0,-0.5,0.0,0,-1,-0.0014000000000000002,0.01,-0.0141,0.6095,-0.33840000000000003,0.65,0.22,0,47.16,0.0,1.09,0.0,0.9512,0.29309999999999997,0.0,0.0,0.0,0.0,0.0,0.0
106,AIRS,Airsculpt Technologies Inc,Healthcare Providers & Services,4.45,0.25,1.29,0.22,$261.571M,-1,0,0,1,0,0.0,2.8,0,-1,0.25,1.29,0.8656,-0.0437,0.13570000000000002,1.8,0.0,0,1.52,3.38,0.0,48.73,-0.213,-0.08439999999999999,0.07139999999999999,0.46149999999999997,-0.09390000000000001,0.053,0.0,0.0
107,AISP,Airship AI Holdings Inc,Software & IT Services,5.26,-0.020499999999999997,0.44,0.37,$167.499M,-1,0,0,0,0,0.0,2.0,1,-1,-0.020499999999999997,0.44,0.23800000000000002,0.258,0.1839,1.51,0.0,0,9.32,0.0,0.0,0.0,0.0,-0.20379999999999998,0.0,0.0,0.0,0.0,0.0,0.0
108,AKAM,Akamai Technologies Inc,Software & IT Services,77.89,0.0003,-0.03,-0.18,$11.388B,1,0,1,0,0,0.0,2.3,1,-1,0.0003,-0.03,-0.0967,0.0036,-0.2588,1.19,26.27,2.1895,2.83,2.48,10.18,43.63,0.09820000000000001,0.0455,-0.0262,0.061799999999999994,0.0354,0.0542,0.0,0.0
109,AKAN,Akanda Corp,Healthcare Providers & Services,1.21,-0.012199999999999999,0.03,-0.75,$43.560K,0,0,0,0,0,0.0,0.0,0,1,-0.012199999999999999,0.03,-0.060899999999999996,-0.2757,-0.8681,0.64,0.0,0,3.29,0.29,0.0,7.62,-14.6025,-0.39020000000000005,0.0,0.0,0.0,0.0,0.0,0.0
110,AKTX,Akari Therapeutics PLC (ADR),Pharmaceuticals,1.26,-0.0025,-0.14,-0.33,$81.084B,0,0,0,0,0,0.0,2.0,0,0,-0.0025,-0.14,-0.1363,0.3925,-0.42119999999999996,0.58,0.0,0,0.0,0.0,0.0,12.79,-1.7992,-0.7208,0.0,0.0,0.0,0.0,0.0,0.0
111,AKBA,Akebia Therapeutics Inc,Pharmaceuticals,2.92,0.0429,0.24,1.6,$766.897M,-1,0,0,0,0,-0.5,1.4,1,0,0.0429,0.24,0.1284,0.6135,1.3780000000000001,1.12,0.0,0,4.15,31.08,0.0,65.42,0.0,-0.16920000000000002,0.5152,0.0,0.209,0.4989,0.0,0.0
112,AKRO,Akero Therapeutics Inc,Biotechnology & Medical Research,46.00,0.2061,0.19,1.59,$3.667B,-1,0,0,1,1,-1.0,1.7,1,-1,0.2061,0.19,0.0037,-0.0255,1.2494,0.6,0.0,0,0.0,3.38,0.0,3.17,-0.2792,-0.2606,0.0,0.0,0.0,0.0,0.0,0.0
113,AKYA,Akoya Biosciences Inc,Healthcare Equipment & Supplies,1.27,0.2095,0.02,-0.33,$63.341M,-1,0,0,0,0,-1.0,3.0,0,0,0.2095,0.02,-0.060899999999999996,-0.2825,-0.42100000000000004,1.4,0.0,0,0.79,0.0,0.0,108.21,-3.5427,-0.3555,0.4286,0.17190000000000003,0.09449999999999999,0.1104,0.0,0.0
114,AHG,Akso Health Group - ADR,Software & IT Services,1.92,0.2677,0.21,0.31,$839.585M,0,0,0,0,0,0.0,0.0,0,-1,0.2677,0.21,0.3164,0.5576,0.4642,0.85,0.0,0,63.24,0.0,0.0,3.21,-0.064,-0.0575,0.0,0.0,0.0,0.0,0.0,0.0
115,ALRM,Alarm.com Holdings Inc,Software & IT Services,57.73,-0.0207,0.08,-0.16,$2.872B,1,0,0,1,0,0.0,2.2,1,-1,-0.0207,0.08,0.009000000000000001,-0.0178,-0.22940000000000002,0.83,24.45,1.63007,3.01,3.78,18.36,54.81,0.1727,0.0712,0.0088,0.060899999999999996,0.0487,0.0418,0.0,0.0
116,ALAR,Alarum Technologies Ltd - ADR,Software & IT Services,8.24,0.0674,0.05,-0.76,$57.705M,0,0,0,1,0,0.0,2.0,1,-1,0.0674,0.05,0.1338,0.1993,-0.7846,1.63,10.98,0,1.87,0.0,0.0,5.69,0.2924,0.2107,0.0,0.0,0.0,0.0,0.0,0.0
117,TCRT,Alaunos Therapeutics Inc,Biotechnology & Medical Research,2.64,-0.0196,-0.01,-0.76,$4.330M,-1,0,0,0,0,0.0,3.0,0,0,-0.0196,-0.01,0.0417,0.6262,-0.7943000000000001,0.14,0.0,0,432.83,4.0,0.0,0.0,-1.3906,-0.9982,0.0,0.0,0.0,0.0,0.0,0.0
118,ALCY,Alchemy Investments Acquisition Corp 1,Holding Companies,11.50,0.0009,0.0,0.06,$52.118M,0,0,0,0,0,0.0,0.0,0,0,0.0009,0.0,-0.0527,0.0363,-0.0336,0.0,91.44,0,0.0,10.88,18.39,19.08,0.0417,0.0375,0.0,0.0,0.0,0.0,0.0,0.0
119,ALDF,Aldel Financial II Inc,Holding Companies,10.40,-0.0019,0.03,0.0,$310.627M,0,0,0,0,0,0.0,0.0,0,0,-0.0019,0.03,-0.0397,0.0429,0.0,0.0,0.0,0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,ALDX,Aldeyra Therapeutics Inc,Biotechnology & Medical Research,2.20,-0.0909,-0.15,-0.41,$131.771M,0,0,0,-1,0,-1.0,1.4,1,-1,-0.0909,-0.15,-0.23199999999999998,-0.6596,-0.4959,0.88,0.0,0,0.0,2.08,0.0,19.19,-0.6518999999999999,-0.4921,0.21280000000000002,0.2027,0.0,0.8170999999999999,0.0,0.0
121,ANNA,AleAnna Inc,Oil & Gas,10.13,0.011000000000000001,-0.1,0.0,$411.876M,0,0,0,0,0,0.0,0.0,0,0,0.011000000000000001,-0.1,-0.1979,0.2655,-0.1636,-0.1,0.0,0,327.04,14.25,0.0,0.0,0.0,-0.1884,0.0,0.0,0.0,0.0,0.0,0.0
122,ALEC,Alector Inc,Biotechnology & Medical Research,1.26,-0.0079,0.11,-0.75,$125.991M,-1,0,0,0,-1,0.0,2.3,1,0,-0.0079,0.11,0.0471,-0.2841,-0.7737999999999999,1.18,0.0,0,1.43,1.33,0.0,9.09,-0.9026000000000001,-0.2365,0.0,0.0,0.0,0.0,0.0,0.0
123,ALRS,Alerus Financial Corp,Banking Services,21.09,-0.0466,0.18,0.09,$534.969M,1,0,0,0,0,0.0,2.6,0,0,-0.0466,0.18,-0.015600000000000001,0.0276,-0.0326,0.73,19.51,0,2.2,1.04,14.76,0.0,0.0555,0.0051,1.2143000000000002,0.0876,0.26489999999999997,0.0354,0.0398,0.22190000000000001
124,ASTL,Algoma Steel Group Inc,Metals & Mining,5.51,-0.0417,0.02,-0.32,$617.528M,0,0,0,0,0,-1.0,0.0,1,0,-0.0417,0.02,0.0206,-0.21289999999999998,-0.376,1.36,0.0,0,0.34,0.54,0.0,30.62,-0.1283,-0.0664,0.0,0.0,0.0,0.0,0.0363,0.0
125,RIME,Algorhythm Holdings Inc,"Computers, Phones & Household Electronics",2.33,-0.1023,0.03,-0.99,$5.847M,0,0,0,0,0,0.0,0.0,0,0,-0.1023,0.03,-0.0507,-0.005,-0.9926,-0.5,0.0,0,0.25,1.24,0.0,21.89,-6.1957,-2.0611,0.0,0.0,0.0,0.0,0.0,0.0
126,ALCO,Alico Inc,Food & Tobacco,32.02,0.0416,0.09,0.21,$244.697M,0,0,0,0,0,0.0,2.0,1,-1,0.0416,0.09,0.0463,0.0861,0.1374,0.43,0.0,0,4.95,1.88,0.0,39.84,-0.7001999999999999,-0.4266,0.6667000000000001,0.0,0.20489999999999997,0.0,0.0062,-0.0358
127,ALGN,Align Technology Inc,Healthcare Equipment & Supplies,178.55,-0.034,-0.06,-0.32,$12.942B,0,0,1,1,1,0.0,2.3,1,-1,-0.034,-0.06,-0.0567,-0.0378,-0.3743,1.21,32.48,1.71549,3.25,3.44,23.08,0.0,0.1084,0.0668,0.10400000000000001,0.0922,0.0366,0.0559,0.0,0.0
128,ALHC,Alignment Healthcare Inc,Healthcare Providers & Services,14.76,-0.0911,-0.2,1.05,$2.920B,0,0,0,-1,1,-1.0,2.0,1,-1,-0.0911,-0.2,-0.2048,0.10859999999999999,0.8467,-0.1,0.0,0,0.97,26.98,0.0,74.7,-0.7582,-0.1188,0.4697,0.8,0.40549999999999997,0.26539999999999997,0.0,0.0
129,ALGS,Aligos Therapeutics Inc,Biotechnology & Medical Research,5.59,-0.0509,-0.03,-0.62,$29.711M,-1,0,0,0,0,0.0,1.7,1,0,-0.0509,-0.03,-0.0001,-0.6756,-0.6546,2.7,0.0,0,10.45,0.33,0.0,0.14,-0.6043999999999999,-0.3823,0.5363,-0.0762,-0.4537,-0.0719,0.0,0.0
130,ALKT,Alkami Technology Inc,Software & IT Services,29.24,-0.047599999999999996,0.1,0.08,$3.012B,0,0,0,1,0,1.0,1.9,1,-1,-0.047599999999999996,0.1,0.0393,-0.0132,-0.044000000000000004,1.23,0.0,0,8.47,9.02,0.0,54.16,-0.1133,-0.0603,0.0,0.0,0.0,0.0,0.0,0.0
131,ALKS,Alkermes Plc,Biotechnology & Medical Research,29.90,-0.0493,0.09,0.25,$4.931B,0,0,0,0,0,0.0,2.2,1,-1,-0.0493,0.09,-0.024,-0.1391,0.1151,0.62,14.11,0,3.26,3.26,12.85,0.0,0.2571,0.1691,-0.3875,0.0226,-0.1115,0.0424,0.0,0.0
132,ALLR,Allarity Therapeutics Inc,Biotechnology & Medical Research,0.95,-0.1121,0.0,-0.94,$14.326M,0,0,0,0,0,0.0,3.0,0,0,-0.1121,0.0,-0.21739999999999998,0.3552,-0.9506999999999999,0.08,0.0,0,0.0,0.87,0.0,6.8,-4.4921,-1.1225,0.0,0.0,0.0,0.0,0.0,0.0
133,BIRD,Allbirds Inc,Textiles & Apparel,7.29,0.0565,0.27,-0.46,$40.204M,0,0,0,0,0,0.0,2.8,0,-1,0.0565,0.27,0.3971,0.1092,-0.4805,1.88,0.0,0,0.32,0.71,0.0,0.0,-0.7229000000000001,-0.4188,0.1624,0.1795,-0.07400000000000001,0.0504,0.0,0.0
134,ALGT,Allegiant Travel Company,Passenger Transportation Services,55.89,0.014199999999999999,0.13,0.11,$1.020B,0,0,1,0,0,0.0,2.9,0,-1,0.014199999999999999,0.13,0.1268,-0.2747,0.0409,1.78,0.0,0,0.4,0.92,20.2,64.41,-0.17120000000000002,-0.043899999999999995,0.4556,0.9140999999999999,0.0632,0.1096,0.0,0.0
135,ALGM,Allegro MicroSystems Inc,Semiconductors & Semiconductor Equipment ,26.12,-0.0369,0.37,-0.14,$4.830B,0,0,0,1,0,0.0,1.9,1,0,-0.0369,0.37,0.3075,0.1183,-0.23559999999999998,1.93,0.0,0,6.66,5.18,0.0,27.1,-0.0709,-0.0493,0.0,0.0,0.0,0.0,0.0,0.0
136,AENT,Alliance Entertainment Holding Corp,Electronic Equipment & Parts,2.62,-0.0542,-0.05,0.21,$157.200M,0,0,0,0,0,0.0,2.0,0,-1,-0.0542,-0.05,-0.1631,-0.2801,-0.022000000000000002,1.48,11.29,0,0.12,1.37,7.49,45.37,0.12960000000000002,0.0351,0.0,0.0,0.0,0.0,0.0,0.0
137,ARLP,Alliance Resource Partners LP,Coal,26.29,-0.009399999999999999,-0.04,0.15,$3.376B,1,0,0,1,0,0.0,1.7,1,-1,-0.009399999999999999,-0.04,-0.08800000000000001,-0.0049,0.0104,0.37,12.34,0,1.44,1.86,5.92,20.34,0.1472,0.096,-0.0758,0.0391,-0.053899999999999997,-0.0034000000000000002,0.1065,0.0547
138,LNT,Alliant Energy Corp,Electrical Utilities & IPPs,62.25,-0.013300000000000001,0.0,0.22,$15.979B,0,1,1,0,0,0.0,2.4,0,-1,-0.013300000000000001,0.0,-0.0512,-0.018000000000000002,0.1164,0.28,21.47,3.97673,3.92,2.25,10.38,59.98,0.10710000000000001,0.0338,0.19329999999999997,0.06849999999999999,0.0818,0.0489,0.0326,0.0622
139,AGAE,Allied Gaming & Entertainment Inc,Software & IT Services,2.34,0.1143,0.84,1.72,$89.353M,0,0,0,0,0,0.0,0.0,0,0,0.1143,0.84,0.8623000000000001,1.3185,1.8332,0.62,0.0,0,11.15,1.2,0.0,30.58,-0.1348,-0.0977,0.0,0.0,0.0,0.0,0.0,0.0
140,ALNT,Allient Inc,"Machinery, Equipment & Components",31.03,-0.0264,0.41,0.14,$525.307M,1,0,0,1,0,0.0,2.3,1,-1,-0.0264,0.41,0.3478,0.2152,0.041100000000000005,0.93,52.56,0,1.02,1.93,14.75,44.94,0.0364,0.016399999999999998,0.28190000000000004,0.1675,0.0068000000000000005,0.0405,0.0039000000000000003,0.08449999999999999
141,ALLO,Allogene Therapeutics Inc,Biotechnology & Medical Research,1.08,-0.0092,-0.31,-0.57,$236.229M,-1,0,0,-1,0,-1.0,1.8,1,-1,-0.0092,-0.31,-0.3414,-0.45280000000000004,-0.6161,0.95,0.0,0,0.0,0.61,0.0,0.0,-0.596,-0.4611,0.0,0.0,0.0,0.0,0.0,0.0
142,ALLT,Allot Ltd,Software & IT Services,8.21,0.0060999999999999995,0.27,2.48,$290.494M,-1,0,0,1,0,0.0,2.0,1,-1,0.0060999999999999995,0.27,0.2893,0.0681,2.3431,1.62,0.0,0,3.49,6.51,131.19,44.44,-0.0751,-0.027000000000000003,1.75,0.5455,0.0695,0.060899999999999996,0.0,0.0
143,ALNY,"Alnylam Pharmaceuticals, Inc.",Pharmaceuticals,290.10,-0.006,0.19,0.93,$37.826B,0,0,0,1,0,0.0,2.1,1,-1,-0.006,0.19,0.0593,0.18989999999999999,0.7587999999999999,1.07,0.0,0,16.11,327.48,0.0,89.88,0.0,-0.06709999999999999,0.33030000000000004,0.0,0.2774,0.3024,0.0,0.0
144,AOSL,Alpha and Omega Semiconductor Ltd,Semiconductors & Semiconductor Equipment ,21.58,-0.045599999999999995,0.08,-0.23,$642.221M,0,0,0,0,0,0.0,3.0,1,-1,-0.045599999999999995,0.08,0.061,-0.3028,-0.3179,2.73,0.0,0,0.94,0.72,15.76,3.5,-0.0255,-0.0177,-0.6934999999999999,0.4211,0.0495,0.0254,0.0,0.0
145,ACOG,Alpha Cognition Inc,Pharmaceuticals,8.82,-0.11800000000000001,0.72,32.32,$141.288M,0,0,0,0,0,0.0,2.0,1,0,-0.11800000000000001,0.72,0.5717,0.5215,-0.4254,0.89,0.0,0,48.25,3.46,0.0,0.0,-0.568,-0.447,0.0,0.0,0.0,0.0,0.0,0.0
146,AMOD,Alpha Modus Holdings Inc,Software & IT Services,1.35,0.0588,-0.05,0.0,$18.668M,1,0,0,0,0,0.0,0.0,0,0,0.0588,-0.05,0.0392,-0.3143,-0.8962,1.11,0.49,0,0.0,0.0,0.0,0.0,0.0,0.6623,0.0,0.0,0.0,0.0,0.0,0.0
147,DRTS,Alpha Tau Medical Ltd,Healthcare Equipment & Supplies,3.07,-0.0097,0.14,0.13,$260.026M,0,0,0,0,0,0.0,1.5,1,0,-0.0097,0.14,0.0638,0.152,0.087,0.4,0.0,0,0.0,3.84,0.0,8.86,-0.47950000000000004,-0.354,-0.0667,0.3125,0.0,0.0,0.0,0.0
148,ATGL,Alpha Technology Group Ltd,Software & IT Services,27.40,0.034,-0.09,6.35,$411.000M,0,0,0,0,0,0.0,0.0,0,0,0.034,-0.09,-0.09720000000000001,-0.0169,5.3922,0.69,0.0,0,286.18,63.48,0.0,3.55,-0.15460000000000002,-0.1094,0.0,0.0,0.0,0.0,0.0,0.0
149,TKNO,Alpha Teknova Inc,Healthcare Equipment & Supplies,5.87,-0.1024,-0.06,2.64,$313.699M,0,0,0,0,0,0.0,2.2,1,0,-0.1024,-0.06,-0.17350000000000002,-0.1419,1.8735,1.9,0.0,0,8.2,3.99,0.0,14.18,-0.2876,-0.1984,0.0,0.0,0.0,0.0,0.0,0.0
150,GOOGL,Alphabet Inc,Software & IT Services,172.90,0.0382,0.07,-0.02,$1.006T,1,1,1,1,1,1.0,1.9,1,-1,0.0382,0.07,0.0138,-0.0088,-0.1149,1.02,19.48,1.50905,5.85,6.09,16.44,3.88,0.34979999999999994,0.2528,0.19149999999999998,0.0626,0.1042,0.1051,0.0049,0.0
